Area,ShopName,Address,lng,lat
서울특별시,상도e편한점,서울특별시 동작구 만양로6 이편한세상 상도노빌리티 1층 106호,126.9475492,37.5050223
전라남도,무안오룡점,전라남도 무안군 일로읍 오룡중앙둥로 37 1층 111·112호(오룡 에듀포레 푸르지오),Error,Error
경기도,판교역점,경기도 성남시 분당구 대왕판교로 606번길 31 1층 104호,127.1106823,37.3966909
서울특별시,방학역점,서울특별시 도봉구 도봉로 153길 20,127.0423718,37.6700278
서울특별시,수유역점,서울특별시 강북구 번동 418-3 (도봉로 352),127.0270551,37.6386719
대전광역시,대전중리점,대전광역시 대덕구 중리북로 41,127.4255754,36.3663326
인천광역시,영종운서역점,인천광역시 중구 운서동 2803-1,126.4914883,37.4934602
대전광역시,대전관저더샵점,대전광역시 서구 관저로 23 1층 105호(관저동),127.3259558,36.2962992
인천광역시,인천계양맛길점,인천광역시 계양구 도두리로 33 102호,126.7381240,37.5341049
경기도,안양박달시장점,경기도 안양시 만안구 박달동 21-22,126.9096818,37.4042042
충청북도,충북영동점,충청북도 영동군 영동읍 계산로 3,127.7782115,36.1752405
인천광역시,부평장제로점,인천광역시 부평구 장제로 99 벨라루체 104,126.7296989,37.4943631
경기도,다산롯데캐슬점,경기도 남양주시 다산중앙로146번길 22 (다산동 다산진건지구 상업2-6-1),127.1548158,37.6258140
서울특별시,망우역사거리점,서울특별시 중랑구 망우동 479 한일씨너스빌리젠시 1단지,127.0934901,37.5973374
경기도,양주고읍점,경기도 양주시 고읍남로 7 105호,127.0805444,37.7952925
서울특별시,세종대후문점,서울특별시 광진구 군자로 108,127.0720831,37.5526269
경상북도,포항문덕점,경상북도 포항시 남구 오천읍 원동로 24 1층,129.4032730,35.9651447
경기도,서수원홈플러스점,경기도 수원시 권선구 금곡동 1124-1 1층  S타워 105호,126.9547670,37.2732851
경기도,별내북부점,경기도 남양주시 별내3로 322 1층 104호,127.1176787,37.6661940
경기도,김포풍무사거리점,경기도 김포시 풍무로 112,126.7226742,37.6055880
대전광역시,대전정부청사점,대전광역시 서구 둔산중로 134번길 29  1층 청사프라자 160호,127.3887164,36.3590384
경기도,산본학원가점,경기도 군포시 산본로 394 대림프라자 106호,126.9297429,37.3651307
경기도,일산백마점,경기도 고양시 일산동구 일산로208 한일파킹타운 103호,126.7901967,37.6549596
서울특별시,돈암아리랑점,서울특별시 성북구 아리랑로 75,127.0132977,37.5989784
대구광역시,대구만촌점,대구광역시 수성구 교학로 58 1층 (만촌동),128.6517963,35.8500503
대구광역시,대구범어KBS점,대구광역시 수성구 범어로 73 (범어동 범어에스케이뷰 아파트 2단지),128.6350063,35.8558817
인천광역시,인천학익점,인천광역시 미추홀구 매소홀로 355 학익프라자 106호,126.6620204,37.4414110
경상북도,구미확장단지점,경상북도 구미시 산동면 신당1로2길 13 110호 (신당리 1433),128.4317179,36.1552818
경기도,부천강남시장점,경기도 부천시 옥산로 155 (도당동 283-18),126.7800848,37.5075203
대구광역시,대구서부정류장역점,대구광역시 달서구 구마로 264 (송현동),128.5567631,35.8372469
경기도,파주야당역점,경기 파주시 경의로 1074 삼융시네마 111호,126.7599678,37.7131738
세종특별자치시,세종대평점,세종특별자치시 한누리대로 2236 A 140호,127.2772202,36.4740927
서울특별시,암사역점,서울특별시 강동구 올림픽로 770,127.1276812,37.5497963
충청북도,청주지웰시티점,충청북도 청주시 흥덕구 대농로 39(청주 솔밭초등학교 앞),127.4268881,36.6423665
경상남도,경남창녕점,경상남도 창녕군 창녕읍 군청길 23 (술정리) 1층,128.4925828,35.5418999
충청남도,천안성성점,충청남도 천안시 서북구 성성8로 2-34 우리타워 101호,127.1297469,36.8402038
서울특별시,강변역점,서울특별시 광진구 강변역로4길 10,127.0934210,37.5353487
인천광역시,인천청라커낼점,인천광역시 서구 청라커낼로 260번길 15,126.6463750,37.5320922
충청북도,서원대점,충청북도 청주시 서원구 서원남로 50-5 (서원대 후문),127.4824975,36.6225960
전라남도,순천오천점,전남 순천시 오천6길 16 104호,127.4944088,34.9339247
경기도,망월사역점,경기도 의정부시 호원동 459 신일엘리시움 1층 108호,127.0484090,37.7094739
경기도,다산중앙점,경기도 남양주시 다산중앙로123번길 9 로데오프라자 102호,127.1524528,37.6236980
전라북도,김제터미널점,전라북도 김제시 동서로 232 1층 101호(요촌동),126.8929692,35.8024673
경기도,미사강변점,경기도 하남시 미사강변대로226번길 14 에스프라자 미사 1층,127.1847064,37.5696948
대전광역시,대전죽동점,대전광역시 유성구 죽동로 295 101호,127.3380821,36.3696430
경기도,시흥은행점,경기도 시흥시 은행로 155번길 5,126.7989077,37.4445338
전라북도,전주하가점,전라북도 전주시 덕진구 가련사로 7 102호 (덕진동2가),Error,Error
서울특별시,동대문역점,서울특별시 종로구 종로 289 1층(창신동),127.0099786,37.5717534
경상남도,사천정동점,경상남도 사천시 정동면 진삼로 1394-1,128.0844434,35.0760607
경기도,산성역점,경기도 성남시 수정구 수정로 346 1층,127.1499922,37.4544036
경기도,시흥은계점,경기도 시흥시 은계남로 12 호반써밋상가 148호,126.8027739,37.4358612
서울특별시,연신내사거리점,서울특별시 은평구 통일로 840,126.9221021,37.6183931
서울특별시,월곡래미안점,서울 성북구 오패산로 98 1층 빽다방,127.0356515,37.6108526
경기도,수원SKV1점,경기도 수원시 권선구 평동로79번길 45 112호 (평동 수원SKV1 모터스 건물 1층),126.9927774,37.2598766
경기도,백석역점,경기도 고양시 일산동구 일산로 46 1층 107호 (백석동 남정씨티프라자),126.7879067,37.6423617
경상북도,경주용황점,경상북도 경주시 용황로 74 협성휴포레용황아파트 상가,129.2262844,35.8830403
서울특별시,답십리사거리점,서울특별시 동대문구 답십리동 243-2 (전농로 97-1),127.0572999,37.5736789
서울특별시,송정역점,서울특별시 강서구 공항동 45-39(공항대로 23),126.8098823,37.5617242
경기도,산본사거리점,경기도 군포시 고산로 694-1,126.9356461,37.3716695
경기도,수원영통구청점,경기도 수원시 영통구 효원로 393. 101호,127.0446907,37.2591146
충청남도,천안직산점,충청남도 천안시 서북구 직산읍 삼은3길 13,127.1509814,36.8783065
충청남도,천안신방점,충청남도 천안시 동남구 통정4로 10 1층 104호(신방동),127.1315845,36.7740550
대전광역시,대전월평역점,대전광역시 서구 월평중로 20,127.3641842,36.3563594
경기도,경기광주경안점,경기도 광주시 중앙로 110 1층 105-2호(경안동),127.2585858,37.4096318
전라남도,목포옥암점,전라남도 목포시 당가두로 18 옥암지구 1호공원 앞,126.4378953,34.8079822
충청북도,청주금천광장점,충청북도 청주시 상당구 산성로 98번길 35 (청주금천광장 옆),127.5057308,36.6310732
경기도,일산문화공원점,경기도 고양시 일산동구 중앙로1275번길 38-10 (고양등기소 옆),126.7709599,37.6599463
경기도,옥길퀸즈파크점,경기도 부천시 옥길로 118  퀸즈파크 B동 105호,126.8229134,37.4673087
경기도,시흥배곧타운점,경기도 시흥시 배곧4로 30 배곧타운 1상가,126.7274962,37.3773425
충청북도,청주오송점,충청북도 청주시 흥덕구 오송읍 오송생명5로 179 102호,127.3303078,36.6305425
서울특별시,쌍문역점,서울특별시 도봉구 도봉로 479,127.0343750,37.6486469
서울특별시,가산두산위브점,서울특별시 금천구 가산로 99 두산위브아파트 상가동,126.8922806,37.4752372
대구광역시,대구대실역점,대구광역시 달성군 다사읍 달구벌대로 866 1층 105호,128.4640125,35.8581522
인천광역시,인천작전역점,인천광역시 계양구 효서로 233,126.7220574,37.5280966
서울특별시,선정릉역점,서울특별시 강남구 선릉로 567 1층 일부호(역삼동),127.0440696,37.5090876
경기도,하남풍산점,경기 하남시 덕풍동 744  111호,127.2076805,37.5517839
경기도,양주옥정신도시점,경기도 양주시 옥정동 966-10  폴리프라자 3 104호,127.0928449,37.8198606
서울특별시,송파하비오점,서울시 송파구 문정동 618 파크하비오 204동 117118호,127.1236753,37.4806169
서울특별시,구산역점,서울특별시 은평구 연서로 129 (구산동 1-15),126.9167046,37.6104880
강원도,원주무실동점,강원도 원주시 능라동길 51 시네씨티타워 1층,127.9301516,37.3348376
경상북도,구미인동점,경북 구미시 인의동 375-2,128.4203960,36.1062676
경기도,시흥능곡점,경기도 시흥시 능곡동 741 태영프라자 111호,126.8106679,37.3690317
전라북도,전주KBS점,전북 전주시 완산구 마전로 7,127.1040759,35.8217609
서울특별시,개봉역점,서울시 구로구 개봉동 203-7,126.8582768,37.4941289
충청북도,청주율량주성점,충북 청주시 청원구 율량로 187,127.4990867,36.6658540
서울특별시,합정역점,서울 마포구 월드컵로1길 14 (합정동) B-112-1호,126.9121599,37.5499472
경상북도,영주가흥동점,경상북도 영주시 대동로34번길 2,128.6059414,36.8148437
경기도,평택안중점,경기 평택시 안현로서8길 57,126.9194080,36.9790700
서울특별시,마포경찰서점,서울시 마포구 아현동 618-8 (마포대로 179),126.9548809,37.5503514
서울특별시,선유도역점,서울시 영등포구 양평동4가 114-1,126.8944342,37.5378253
전라남도,목포터미널점,전남 목포시 영산로 515 (상동),126.4177009,34.8116504
대전광역시,대전목원대점,대전 서구 도안동 848,127.3386261,36.3315093
인천광역시,인천루원시티점,인천 서구 봉오재3로 96 새롬프라자 1층,126.6703604,37.5271963
서울특별시,굽은다리역점,서울시 강동구 명일동 346-1,127.1434727,37.5461505
경기도,시흥세종프라자점,경기도 시흥시 정왕동 1882-4 세종프라자 119호,126.7302576,37.3632989
인천광역시,빽다방 빵연구소 인천동춘점,인천광역시 연수구 앵고개로 256 1층 107호108호(동춘동),126.6720322,37.4078378
서울특별시,창동역점,서울 도봉구 마들로11길 57 102호,127.0501734,37.6535064
인천광역시,인천굴포천2호점,인천광역시 부평구 장제로 2241층,Error,Error
전라북도,남원중앙점,전라북도 남원시 남문로 4471층 104호(하정동),Error,Error
서울특별시,강서블루나인점,서울특별시 강서구 양천로 583 (염창동우림블루나인비즈니스센터) 지하1층,126.8642592,37.5570451
서울특별시,상왕십리역점,서울 성동구 하왕십리동 946-16,127.0295628,37.5640450
서울특별시,낙성대역점,서울시 관악구 봉천동 1686-11,126.9626579,37.4777119
강원도,원주혁신도시점,강원 원주시 반곡동 1886-3,127.9808481,37.3233627
인천광역시,송림오거리점,인천광역시 동구 송림로 91 1층(송림동),126.6449902,37.4762787
충청남도,예산터미널점,충남 예산군 예산읍 역전로140번길 2 1층,126.8302606,36.6914748
세종특별자치시,세종시청점,세종특별자치시 보람동 628-2,127.2892743,36.4783685
서울특별시,올림픽북단점,서울 광진구 구의동 199-8,127.0952445,37.5404611
경기도,성남의료원점,경기도 성남시 수정구 수정로 176-1 1층 일부호(신흥동),127.1396363,37.4430212
충청북도,충북옥천점,충청북도 옥천군 옥천읍 중앙로 45-1,127.5689968,36.3014357
경기도,마두역점,경기 고양시 일산동구 중앙로 1189,126.7767962,37.6527775
서울특별시,구로KT점,서울특별시 관악구 신림동 1668-15,126.9038383,37.4801874
경상남도,진주초전점,경남 진주시 초전동 1648-5,128.1152684,35.2035805
서울특별시,오류동역남부점,서울 구로구 오류동 148-2,126.8438595,37.4923771
제주도,빽다방 빵연구소 제주사수점,제주 제주시 도두이동 1679,126.4767168,33.5092580
경기도,수원못골시장점,경기 수원시 팔달구 중부대로 42,127.0214318,37.2751474
울산광역시,울산옥동점,울산광역시 남구 거마로 15,129.2957323,35.5357705
전라남도,목포용해점,전남 목포시 연산백련로 13,126.3920609,34.8175639
경기도,용인죽전점,경기도 용인시 수지구 현암로 154 1층 108호(죽전동 거풍프라자),127.1264343,37.3315069
서울특별시,구의역점,서울 광진구 아차산로 380,127.0850103,37.5366190
울산광역시,울산송정중앙점,울산광역시 북구 송정16길 28,129.3624830,35.6018476
경기도,평택고덕점,경기도 평택시 고덕여염12길 68 1층,127.0518473,37.0416881
서울특별시,방이시장점,서울 송파구 백제고분로48길 6,127.1138863,37.5115709
충청남도,천안성환중앙점,충남 천안시 서북구 성환읍 성환2로 105,127.1323903,36.9166997
인천광역시,영종하늘도시점,인천광역시 중구 하늘별빛로 75(중산동 로얄페스타),126.5628030,37.4898111
전라남도,순천대점,전남 순천시 삼산2길 33 1층,127.4863311,34.9686211
서울특별시,신림난곡점,서울 관악구 난곡로 178,126.9200534,37.4709768
전라남도,목포역점,전라남도 목포시 수문로 9,126.3847828,34.7914762
전라북도,전주예수병원점,전라북도 전주시 완산구 서원로 345,127.1319784,35.8132910
경상남도,김해장유점,경상남도 김해시 삼문로 22,128.8029838,35.1922654
인천광역시,인천원당점,인천광역시 서구 고산후로95번안길 21,126.6972405,37.5928952
경상북도,구미형곡점,경북 구미시 신시로 59,128.3388137,36.1132389
경기도,성남수진푸르지오점,경기도 성남시 중원구 광명로 89 푸르지오센트럴오피스텔 상가 1층,127.1383915,37.4350666
서울특별시,응암대림시장점,서울 은평구 응암로 169,126.9162239,37.5872194
충청남도,천안청당점,충청남도 천안시 동남구 청수4로 10 106호,127.1529449,36.7827604
충청남도,천안백석점,충청남도 천안시 서북구 백석4길 44,127.1245127,36.8221624
서울특별시,양재시민의숲역점,서울시 서초구 마방로2길 94,127.0398246,37.4694850
대전광역시,대전봉명우산점,대전광역시 유성구 문화원로 86,127.3454996,36.3588086
경기도,아주대점,경기도 수원시 영통구 아주로 18(원천동),127.0441489,37.2763855
경상북도,경산옥곡점,경북 경산시 경산로16길 2-6,128.7314615,35.8156227
경기도,시흥장곡공원점,경기도 시흥시 진말로9번길 15,126.7839825,37.3781149
서울특별시,화곡역점,서울시 강서구 화곡로25길2,126.8384983,37.5413856
서울특별시,보라매타운점,서울특별시 동작구 보라매로 5가길 7,126.9249684,37.4919528
전라북도,전주송천오송점,전라북도 전주시 덕진구 천마산로 52(송천동1가 107-200),127.1274627,35.8639268
충청남도,태안터미널점,충청남도 태안군 태안읍 동백로 307,126.3038769,36.7482729
대전광역시,대전탑립테크노점,대전광역시 유성구 테크노10로 31,127.4107398,36.4165617
경기도,행신역점,경기도 고양시 덕양구 충경로 52,126.8353627,37.6152347
강원도,화천사내면,강원도 화천군 사내면 사내로 40-3,127.5213667,38.0715840
전라남도,순천호수공원점,전남 순천시 왕지2길 15,127.5232656,34.9683580
경기도,부천원미사거리점,경기 부천시 원미로 119 1층,126.7909456,37.4933125
인천광역시,인천효성명현점,인천 계양구 효성동 63-8,126.7111611,37.5319275
서울특별시,노원문화의거리점,서울특별시 노원구 노해로79길 6-19,127.0624641,37.6554909
제주도,제주외도점,제주 제주시 우정로 15길 1,126.4310916,33.4861374
경기도,의정부신곡점,경기 의정부시 발곡로 24,127.0575011,37.7310909
경기도,대화역점,경기도 고양시 일산서구 중앙로 1568(대화동 하성프라자),126.7479218,37.6763775
경기도,성남신흥역점,경기도 성남시 수정구 산성대로 267 1층 119-1호(신흥동),127.1464467,37.4413240
서울특별시,봉천역점,서울시 관악구 남부순환로 1729(봉천동 926-36),126.9422450,37.4825909
인천광역시,인천마전역점,인천 서구 완정로 60,126.6682031,37.5970835
경기도,김포풍무역점,김포시 유현로 238번길 31 웅신타워 114호,126.7328464,37.6113971
경기도,용인역북남부점,경기도 용인시 처인구 명지로60번길 8-13,127.1873473,37.2319155
광주광역시,광주봉선쌍용점,광주시 남구 봉선로 172 (봉선동 109-3번지),126.9138838,35.1229087
서울특별시,장안동사거리점,서울 동대문구 장한로 140,127.0721691,37.5728575
서울특별시,신논현역점,서울시 서초구 사평대로 367 1층,127.0231216,37.5043864
전라북도,전주서신중앙점,전북 전주시 완산구 서신동 764-2(당산로 39) 제일비사벌아파트 상가 1층,127.1131368,35.8329737
세종특별자치시,세종새롬중앙점,세종특별자치시 새롬중앙로 47 세움빌딩 112호,127.2507890,36.4850028
충청북도,청주율량중앙점,충청북도 청주시 청원구 율량로 104,127.4972652,36.6720468
전라북도,익산시민공원점,전북 익산시 무왕로 13길 17,126.9765395,35.9601055
인천광역시,인천법원삼거리점,인천광역시 미추홀구 소성로 159 1층 108호,126.6663146,37.4423291
경기도,동탄역남부점,경기도 화성시 동탄대로 495 (동탄역리치안 1층),127.0982597,37.1979690
경기도,구리갈매역중앙점,경기 구리시 갈매동 산마루로 11-12,Error,Error
경기도,탄현역제니스점,경기도 고양시 일산서구 탄현동 1640,126.7627694,37.6942704
경기도,부천역남부점,경기 부천시 경인로 210,126.7785399,37.4832174
경상남도,진주호탄점,경남 진주시 강변길9번길 6,128.1102882,35.1645834
경기도,동두천지행역점,경기도 동두천시 지행동 지행로 56,Error,Error
서울특별시,응암역점,서울특별시 은평구 은평로 56 1층(신사동 안건빌딩),126.9141167,37.5985424
전라북도,전주동산점,전라북도 전주시 덕진구 쪽구름로 58,127.0769798,35.8706007
인천광역시,인천도화청운대점,인천광역시 미추홀구 숙골로87번길 24. 101호 (도화동 가야프라자),126.6607804,37.4699570
경기도,동탄중앙어울림점,경기 화성시 동탄대로시범길 142 센텀프라자 1층 108-1호,127.1133874,37.1999195
대구광역시,대구달성테크노점,대구광역시 달성군 유가읍 테크노상업로 98 1층,128.4600841,35.6932451
인천광역시,인천검단사거리점,인천광역시 서구 검단로 474 뷰비스타운 1층,126.6570894,37.6016277
인천광역시,인천서구청점,인천시 서구 탁옥로 45,126.6746266,37.5441030
경기도,광교법조타운점,경기도 수원시 영통구 광교중앙로266번길 22,127.0683777,37.2926926
경기도,문산당동점,경기도 파주시 문산읍 방촌로 1725 107호(좋은빌딩3),126.7847346,37.8667558
경기도,화성향남로데오점,경기도 화성시 향남읍 상신하길로328번길 26 1층 101호(키움프라자),126.9135275,37.1163675
경기도,수원탑동점,경기도 수원시 권선구 탑동로3번길 13 1층(탑동),126.9745299,37.2688887
인천광역시,인천검암서해점,인천광역시 서구 승학로 497(검암동 검암프라자),126.6749543,37.5655839
경상북도,예천신도시점,경상북도 예천군 호명면 새움3로 26 103호(에비뉴타워),128.4896523,36.5764346
경기도,용인구성역점,경기 용인시 기흥구 용구대로 2398 주상가동 1층 101-3호(마북동 연원마을벽산아파트),127.1072867,37.3003072
경기도,양평로데오점,경기도 양평군 양평읍 양근리 358-5,127.4920605,37.4903594
서울특별시,빽다방 빵연구소 신사사거리점,서울시 서초구 강남대로 605,127.0192069,37.5157646
충청북도,충주신연수리첼점,충청북도 충주시 번영대로 216,127.9415762,36.9868533
경상남도,경남거창중앙점,​경상남도 거창군 거창읍 중앙로 123,Error,Error
충청북도,청주분평중앙점,충청북도 청주시 서원구 1순환로 1107번길 20 1층,127.4898867,36.6072545
인천광역시,인천더블유병원점,인천광역시 미추홀구 인주대로 400 1층 (주안동)(신기시장사거리 인천w여성병원 1층내 위치),126.6811652,37.4509653
인천광역시,인천월미도점,인천 중구 월미로 237 (북성동1가) 1층,126.5995436,37.4747677
서울특별시,신대방역점,서울시 관악구 난곡로 363,126.9134750,37.4863438
경기도,김포장기역점,경기도 김포시 김포한강1로51번길 28 105호(장기동  레드클로버),126.6669809,37.6441539
경기도,파주금촌1호점,경기도 파주시 문화로 102  제1호(금촌동),126.7748206,37.7633855
인천광역시,인천계산삼거리점,인천광역시 계양구 경명대로 1059 1층 일부호(계산동),126.7247589,37.5437089
서울특별시,KBS본관점,서울특별시 영등포구 의사당대로 38,126.9187147,37.5257581
충청남도,천안불당지웰점,충청남도 천안시 서북구 불당26로 50 근린생활시설4동 E103호,127.1053786,36.8119192
충청남도,천안불당정석점,충남 천안시 서북구 불당21로 71 정석프라자 117호,127.1081762,36.8129631
충청남도,보령중앙로점,충청남도 보령시 중앙로81(대천동),126.5953801,36.3505951
경기도,안산중앙역롯데점,경기 안산시 단원구 고잔로 108 1층,126.8380550,37.3185840
인천광역시,인천청라쓰리엠점,인천광역시 서구 중봉대로586번길 9-4 106호(연희동 쓰리엠타워),126.6509415,37.5321057
경기도,수원권선웰빙점,경기도 수원시 권선구 세지로 73 1층 111호 (세류동 웰빙프라자),127.0174269,37.2585977
인천광역시,인천구월로데오점,인천 남동구 성말로 9,126.7017293,37.4458097
경기도,평택팽성점,경기도 평택시 팽성읍 팽성송화로 219 1층,127.0632722,36.9642643
경상남도,진주과기대점,경상남도 진주시 동진로 21 1층 (칠암동),128.0934532,35.1791711
충청남도,홍성내포중앙점,충청남도 홍성군 홍북읍 청사로 174번길 2 113호,126.6789880,36.6593906
전라남도,목포북항골든점,전라남도 목포시 원산중앙로 10 1층 105호(산정동 한성골든빌),126.3742750,34.8070833
경기도,용인흥덕이시티점,경기도 용인시 기흥구 흥덕2로87번길 18 C동 115호(영덕동 이씨티),127.0718775,37.2758482
대구광역시,대구진천역점,대구광역시 달서구 월배로 96 (진천동),128.5251901,35.8140501
울산광역시,울산달동1호점,울산광역시 남구 달동 신정로23 삼성아파트 205동 103호,Error,Error
충청남도,논산중앙점,충남 논산시 중앙로 480번길 12 글로벌 알디빌딩 1층 108호,127.0853926,36.2060904
경기도,수원인계CGV점,경기도 수원시 팔달구 효원로 265번길 54 110호(인계동),127.0319119,37.2643525
서울특별시,발산역플레이스점,서울특별시 강서구 강서로 395. 플레이스 H 108호,126.8386106,37.5610585
경기도,시흥배곧메가점,경기도 시흥시 서울대학로 278번길 43-13 112호,126.7301880,37.3692355
경기도,오산세교삼미점,경기 오산시 오산대역로 210 1층 ,127.0651345,37.1707886
대전광역시,대전유천버드내점,대전광역시 중구 태평로 22-1,127.3923675,36.3188563
경기도,고양삼송신원점,경기도 고양시 덕양구 신원로 40-46,126.8894082,37.6639817
대구광역시,대구다사세천점,대구광역시 달성군 다사읍 세천로 160 엠코타운 더솔레뉴 상가 303동 105호,128.4788319,35.8739142
대전광역시,대전가수원중앙점,대전광역시 서구 계백로 1135,127.3495016,36.3047704
충청남도,천안역점,충청남도 천안시 동남구 대흥로 228,127.1481019,36.8083735
인천광역시,인천석바위시장점,인천광역시 남구 경원대로 848(주안동 주안태흥프라자),126.6902724,37.4578836
서울특별시,마곡나루역북부점,서울특별시 강서구 마곡중앙5로 1길 20 1층,126.8267508,37.5686549
서울특별시,노원역북부점,서울특별시 노원구 상계로3길 21 101호,127.0622925,37.6572217
충청남도,당진읍내점,충남 당진시 당진중앙2로 103-11 1층,126.6300730,36.8943085
부산광역시,부산장림점,부산광역시 사하구 장림번영로103번길 5,128.9763160,35.0807958
인천광역시,인천길병원점,인천광역시 남동구 구월남로 174  1층 107호(구월동그랜드프라자),126.7090761,37.4528059
인천광역시,인천용현토지점,인천광역시 남구 낙섬중로 40(용현동),126.6377466,37.4517077
서울특별시,사가정역점,서울특별시 중랑구 면목로 330-1 1층,127.0887771,37.5815012
전라북도,정읍터미널점,전라북도 정읍시 중앙로 41,126.8465087,35.5724184
경기도,김포통진마송점,경기도 김포시 통진읍 조강로 39,126.6007975,37.6896553
인천광역시,인천임학역점,인천광역시 계양구 장제로 885-1,126.7392032,37.5460342
서울특별시,약수역점,서울특별시 중구 다산로 131,127.0107941,37.5557145
전라남도,무안전남도청점,전라남도 무안군 삼향읍 남악3로 82번길 14  107호,126.4617278,34.8126853
대전광역시,서대전샘물타운점,대전광역시 유성구 원내로38 원내코아 108호,127.3198053,36.2996838
광주광역시,광주상무메가점,광주광역시 서구 시청로 60번길 21-6 1층 101호,126.8543948,35.1541980
충청남도,서산터미널점,충청남도 서산시 율지8로 4 1층,126.4597541,36.7818613
서울특별시,구파발역미켈란점,서울시 은평구 진관동 87-3 웅신미켈란의아침 101호,126.9193536,37.6355691
전라남도,광양중마사랑점,전라남도 광양시 공영로 67 1층,127.6966038,34.9361106
충청남도,천안두정역점,충청남도 천안시 서북구 두정로 271 1층,127.1470075,36.8332567
경기도,고양원흥역점,경기도 고양시 덕양구 삼송로 12 반도유스퀘어 106호,126.8755307,37.6496167
서울특별시,신설동역1호점,서울특별시 동대문구 왕산로 20,127.0258219,37.5761643
전라북도,전주대점,전라북도 전주시 완산구 백마산길 25 1층,127.0904497,35.8171045
서울특별시,방이역코오롱점,서울시 송파구 마천로 25 1층,127.1239294,37.5096914
경기도,파주운정이마트점,경기도 파주시 와석순환로 125 1층 103로,126.7458544,37.7120908
경기도,동탄영천한백점,경기도 화성시 지산2길 4-2 1층,127.1126606,37.2062724
대구광역시,대구경대병원점,대구시 중구 동덕로26길 18 1층,128.6042362,35.8654211
제주도,호텔더본 제주점,제주도 서귀포시 색달로 18,126.4063408,33.2595962
인천광역시,송도캠퍼스타운점,인천시 연수구 송도과학로27번길 55 캠퍼스타운 D동 103호,126.6650323,37.3881981
대구광역시,대구신월성점,대구광역시 달서구 조암로 29 이래타워 지상 1~2층 112호,128.5267877,35.8245753
경상북도,포항영일대점,경상북도 포항시 북구 삼호로 237 1층,129.3783131,36.0595493
대전광역시,대전전민중앙점,대전시 유성구 유성대로 1740 1층,127.4025260,36.3993779
서울특별시,이태원점,서울시 용산구 보광로59길 37 1층,126.9918975,37.5338135
경기도,화성향남중앙점,경기도 화성시 향남읍 행정중앙2로 63-34 명신프라자 103호,126.9225346,37.1305900
인천광역시,동인천역점,인천시 중구 자유공원로 5 1~2층,126.6305787,37.4751815
인천광역시,인천신현하늘채점,인천시 서구 석곶로 2 1층,126.6738171,37.5177021
경기도,부천약대점,경기도 부천시 평천로 718 1층,126.7707096,37.5149303
서울특별시,구로시장점,서울시 구로구 구로동로26길 125 1~2층,126.8910595,37.4898912
경기도,김포구래점,경기도 김포시 김포한강9로 80 다온프라자 123호,126.6260533,37.6441233
인천광역시,인하대역SK점,인천 미추홀구 용정공원로 33,126.6456903,37.4494287
전라남도,순천조례주공점,전라남도 순천시 신월큰길 32 1층,127.5183971,34.9608180
충청북도,청주터미널점,충청북도 청주시 흥덕구 풍년로 148-1 1층,127.4335585,36.6257901
서울특별시,까치산역점,서울시 강서구 강서로 48 1층,126.8467349,37.5322036
서울특별시,천왕역점,서울시 구로구 오리로 1149 랑데르 1층,126.8382668,37.4866109
강원도,홍천중앙점,강원도 홍천군 홍천읍 꽃뫼로 99 1층(신장대리 79-52),127.8846633,37.6915472
충청남도,온양온천역점,충남 아산시 온천대로 1487-5(온천동 211-2번지),127.0030170,36.7819781
경기도,수원권선이마트점,경기 수원시 권선구 덕영대로1201번길 28 금강빌딩 107호,127.0229083,37.2503625
경기도,용인동백역점,경기도 용인시 기흥구 동백중앙로 175 1층 109호(중동 우함빌딩),127.1541845,37.2699794
경기도,파주운정산내점,경기도 파주시 청암로17번길 25 운정블루 102호,126.7353328,37.7290962
대전광역시,대전탄방로데오점,대전광역시 서구 둔산중로14번길 36 124호(탄방동),127.3888415,36.3476357
서울특별시,목동41타워점,서울시 양천구 목동동로 293 현대41타워 1층 제1-10호,126.8757769,37.5281774
부산광역시,부산남포광장점,부산시 중구 비프광장로 13-1호,129.0268649,35.0986656
대전광역시,대전선병원점,대전시 중구 목중로 18 1층,127.4117803,36.3358717
경기도,고양원당중앙점,경기도 고양시 덕양구 호국로 809 1층,126.8375169,37.6580345
충청북도,청주산남점,충청북도 청주시 서원구 산남로 64 엔젤변호사빌딩 107호,127.4669906,36.6113841
충청남도,천안상명대점,충청남도 천안시 동남구 각원사길 521층 103호,Error,Error
경기도,군포당정역은하점,경기도 군포시 고산로 248 은하프라자 1층,126.9448574,37.3462582
전라남도,목포평화광장점,전라남도 목포시 원형로 4-1 1층,126.4305358,34.7987523
충청남도,천안쌍용중앙점,충청남도 천안시 서북구 미라8길 23 1층,127.1300980,36.8032721
서울특별시,영등포구청역점,서울시 영등포구 당산로 113 (당산동3가 378),126.8961260,37.5248886
광주광역시,광주상무역점,광주시 서구 치평로 20 1층 102-1호,126.8476316,35.1490998
경기도,의왕포일프라자점,경기도 의왕시 봇들로 40 101호 (포일동포일프라자),126.9852821,37.3964133
서울특별시,등촌역점,서울시 양천구 공항대로 564 1층,126.8678789,37.5490924
서울특별시,당산역점,서울시 영등포구 양평로 28-1 1층,126.9032568,37.5335005
경기도,군포당정삼거리점,경기도 군포시 고산로151번길 7 1층,126.9554033,37.3481177
