Area,ShopName,Address
경기도,시흥세종프라자점,경기도 시흥시 정왕동 1882-4 세종프라자 119호
인천광역시,빽다방 빵연구소 인천동춘점,인천광역시 연수구 앵고개로 256 1층 107호108호(동춘동)
서울특별시,창동역점,서울 도봉구 마들로11길 57 102호
인천광역시,인천굴포천2호점,인천광역시 부평구 장제로 2241층
전라북도,남원중앙점,전라북도 남원시 남문로 4471층 104호(하정동)
서울특별시,강서블루나인점,서울특별시 강서구 양천로 583 (염창동우림블루나인비즈니스센터) 지하1층
서울특별시,상왕십리역점,서울 성동구 하왕십리동 946-16
서울특별시,낙성대역점,서울시 관악구 봉천동 1686-11
강원도,원주혁신도시점,강원 원주시 반곡동 1886-3
인천광역시,송림오거리점,인천광역시 동구 송림로 91 1층(송림동)
충청남도,예산터미널점,충남 예산군 예산읍 역전로140번길 2 1층
세종특별자치시,세종시청점,세종특별자치시 보람동 628-2
서울특별시,올림픽북단점,서울 광진구 구의동 199-8
경기도,성남의료원점,경기도 성남시 수정구 수정로 176-1 1층 일부호(신흥동)
충청북도,충북옥천점,충청북도 옥천군 옥천읍 중앙로 45-1
경기도,마두역점,경기 고양시 일산동구 중앙로 1189
서울특별시,구로KT점,서울특별시 관악구 신림동 1668-15
경상남도,진주초전점,경남 진주시 초전동 1648-5
서울특별시,오류동역남부점,서울 구로구 오류동 148-2
제주도,빽다방 빵연구소 제주사수점,제주 제주시 도두이동 1679
경기도,수원못골시장점,경기 수원시 팔달구 중부대로 42
울산광역시,울산옥동점,울산광역시 남구 거마로 15
전라남도,목포용해점,전남 목포시 연산백련로 13
경기도,용인죽전점,경기도 용인시 수지구 현암로 154 1층 108호(죽전동 거풍프라자)
서울특별시,구의역점,서울 광진구 아차산로 380
울산광역시,울산송정중앙점,울산광역시 북구 송정16길 28
경기도,평택고덕점,경기도 평택시 고덕여염12길 68 1층
서울특별시,방이시장점,서울 송파구 백제고분로48길 6
충청남도,천안성환중앙점,충남 천안시 서북구 성환읍 성환2로 105
인천광역시,영종하늘도시점,인천광역시 중구 하늘별빛로 75(중산동 로얄페스타)
전라남도,순천대점,전남 순천시 삼산2길 33 1층
서울특별시,신림난곡점,서울 관악구 난곡로 178
전라남도,목포역점,전라남도 목포시 수문로 9
전라북도,전주예수병원점,전라북도 전주시 완산구 서원로 345
경상남도,김해장유점,경상남도 김해시 삼문로 22
인천광역시,인천원당점,인천광역시 서구 고산후로95번안길 21
경상북도,구미형곡점,경북 구미시 신시로 59
경기도,성남수진푸르지오점,경기도 성남시 중원구 광명로 89 푸르지오센트럴오피스텔 상가 1층
서울특별시,응암대림시장점,서울 은평구 응암로 169
충청남도,천안청당점,충청남도 천안시 동남구 청수4로 10 106호
충청남도,천안백석점,충청남도 천안시 서북구 백석4길 44
서울특별시,양재시민의숲역점,서울시 서초구 마방로2길 94
대전광역시,대전봉명우산점,대전광역시 유성구 문화원로 86
경기도,아주대점,경기도 수원시 영통구 아주로 18(원천동)
경상북도,경산옥곡점,경북 경산시 경산로16길 2-6
경기도,시흥장곡공원점,경기도 시흥시 진말로9번길 15
서울특별시,화곡역점,서울시 강서구 화곡로25길2
서울특별시,보라매타운점,서울특별시 동작구 보라매로 5가길 7
전라북도,전주송천오송점,전라북도 전주시 덕진구 천마산로 52(송천동1가 107-200)
충청남도,태안터미널점,충청남도 태안군 태안읍 동백로 307
대전광역시,대전탑립테크노점,대전광역시 유성구 테크노10로 31
경기도,행신역점,경기도 고양시 덕양구 충경로 52
강원도,화천사내면,강원도 화천군 사내면 사내로 40-3
전라남도,순천호수공원점,전남 순천시 왕지2길 15
경기도,부천원미사거리점,경기 부천시 원미로 119 1층
인천광역시,인천효성명현점,인천 계양구 효성동 63-8
서울특별시,노원문화의거리점,서울특별시 노원구 노해로79길 6-19
제주도,제주외도점,제주 제주시 우정로 15길 1
경기도,의정부신곡점,경기 의정부시 발곡로 24
경기도,대화역점,경기도 고양시 일산서구 중앙로 1568(대화동 하성프라자)
경기도,성남신흥역점,경기도 성남시 수정구 산성대로 267 1층 119-1호(신흥동)
서울특별시,봉천역점,서울시 관악구 남부순환로 1729(봉천동 926-36)
인천광역시,인천마전역점,인천 서구 완정로 60
경기도,김포풍무역점,김포시 유현로 238번길 31 웅신타워 114호
경기도,용인역북남부점,경기도 용인시 처인구 명지로60번길 8-13
광주광역시,광주봉선쌍용점,광주시 남구 봉선로 172 (봉선동 109-3번지)
서울특별시,장안동사거리점,서울 동대문구 장한로 140
서울특별시,신논현역점,서울시 서초구 사평대로 367 1층
전라북도,전주서신중앙점,전북 전주시 완산구 서신동 764-2(당산로 39) 제일비사벌아파트 상가 1층
세종특별자치시,세종새롬중앙점,세종특별자치시 새롬중앙로 47 세움빌딩 112호
충청북도,청주율량중앙점,충청북도 청주시 청원구 율량로 104
전라북도,익산시민공원점,전북 익산시 무왕로 13길 17
인천광역시,인천법원삼거리점,인천광역시 미추홀구 소성로 159 1층 108호
경기도,동탄역남부점,경기도 화성시 동탄대로 495 (동탄역리치안 1층)
경기도,구리갈매역중앙점,경기 구리시 갈매동 산마루로 11-12
경기도,탄현역제니스점,경기도 고양시 일산서구 탄현동 1640
경기도,부천역남부점,경기 부천시 경인로 210
경상남도,진주호탄점,경남 진주시 강변길9번길 6
경기도,동두천지행역점,경기도 동두천시 지행동 지행로 56
서울특별시,응암역점,서울특별시 은평구 은평로 56 1층(신사동 안건빌딩)
전라북도,전주동산점,전라북도 전주시 덕진구 쪽구름로 58
인천광역시,인천도화청운대점,인천광역시 미추홀구 숙골로87번길 24. 101호 (도화동 가야프라자)
경기도,동탄중앙어울림점,경기 화성시 동탄대로시범길 142 센텀프라자 1층 108-1호
대구광역시,대구달성테크노점,대구광역시 달성군 유가읍 테크노상업로 98 1층
인천광역시,인천검단사거리점,인천광역시 서구 검단로 474 뷰비스타운 1층
인천광역시,인천서구청점,인천시 서구 탁옥로 45
경기도,광교법조타운점,경기도 수원시 영통구 광교중앙로266번길 22
경기도,문산당동점,경기도 파주시 문산읍 방촌로 1725 107호(좋은빌딩3)
경기도,화성향남로데오점,경기도 화성시 향남읍 상신하길로328번길 26 1층 101호(키움프라자)
경기도,수원탑동점,경기도 수원시 권선구 탑동로3번길 13 1층(탑동)
인천광역시,인천검암서해점,인천광역시 서구 승학로 497(검암동 검암프라자)
경상북도,예천신도시점,경상북도 예천군 호명면 새움3로 26 103호(에비뉴타워)
경기도,용인구성역점,경기 용인시 기흥구 용구대로 2398 주상가동 1층 101-3호(마북동 연원마을벽산아파트)
경기도,양평로데오점,경기도 양평군 양평읍 양근리 358-5
서울특별시,빽다방 빵연구소 신사사거리점,서울시 서초구 강남대로 605
충청북도,충주신연수리첼점,충청북도 충주시 번영대로 216
경상남도,경남거창중앙점,​경상남도 거창군 거창읍 중앙로 123
충청북도,청주분평중앙점,충청북도 청주시 서원구 1순환로 1107번길 20 1층
